id,name,price,rooms,size,store,elevator,link,area,date_published
34981424,"Piso en calle del Capitán Haya, Cuzco-Castillejos, Madrid 918 007 215 ",1150,1,47,2,t,/inmueble/34981424/,tetuan,2016-10-28
32391743,"Piso en calle capitán blanco argibay, 22, Valdeacederas, Madrid 625 378 959 ",675,1,40,1,t,/inmueble/32391743/,tetuan,2016-10-28
35027231,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 912 663 857 ",900,1,42,2,t,/inmueble/35027231/,chamberi,2016-11-03
30519188,"Estudio en calle Sofora, 25, Cuzco-Castillejos, Madrid 651 172 388 ",600,0,45,1,t,/inmueble/30519188/,tetuan,2016-11-01
35032284,"Piso en calle del Padre Rubio, 31, Ventilla-Almenara, Madrid 681 337 141 ",500,2,44,0,f,/inmueble/35032284/,tetuan,2016-11-03
35179676,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 914 898 357 ",1290,1,65,1,t,/inmueble/35179676/,chamberi,2016-11-17
35057233,"Estudio en calle de Santa Engracia, Almagro, Madrid 911 366 483 ",950,0,40,1,t,/inmueble/35057233/,chamberi,2016-11-07
35108582,"Piso en calle General Álvarez de Castro, Trafalgar, Madrid 912 663 758 ",1000,2,40,2,t,/inmueble/35108582/,chamberi,2016-11-10
35065362,"Estudio en calle de Fernández de los Rios, Arapiles, Madrid 914 879 825 ",950,0,65,3,t,/inmueble/35065362/,chamberi,2016-11-07
35063462,"Piso en calle de Fernández de la Hoz, Almagro, Madrid 916 354 576 ",2400,5,140,5,t,/inmueble/35063462/,chamberi,2016-11-07
35060818,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35060818/,tetuan,2016-11-07
34996332,"Piso en Fernandez de los rios, 54, Arapiles, Madrid 914 877 368 ",1450,3,110,1,t,/inmueble/34996332/,chamberi,2016-10-30
34997507,"Piso en calle de Lope de Haro, Berruguete, Madrid 912 660 483 ",2550,6,170,2,t,/inmueble/34997507/,tetuan,2016-10-31
35101327,"Piso en calle Rafael Calvo, s/n, Almagro, Madrid 912 188 763 ",1800,2,130,5,t,/inmueble/35101327/,chamberi,2016-11-10
35256378,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 914 899 162 ",900,1,57,2,t,/inmueble/35256378/,chamberi,2016-11-24
35061854,"Piso en glorieta López de Hoyos, 8, El Viso, Madrid 695 950 560 ",1400,3,90,4,t,/inmueble/35061854/,chamartin,2016-11-07
35067590,"Piso en calle de Orense, Cuzco-Castillejos, Madrid 916 357 625 ",1400,2,92,3,t,/inmueble/35067590/,tetuan,2016-11-08
28522684,"Piso en calle Artistas, 44, Cuatro Caminos, Madrid 657 158 576 ",550,1,45,2,f,/inmueble/28522684/,tetuan,2016-11-02
35016784,"Piso en Castilla, Madrid 918 004 369 ",1300,1,80,11,t,/inmueble/35016784/,chamartin,2016-11-02
35210475,"Piso en paseo del General Martínez Campos, 32, Almagro, Madrid 639 657 746 ",980,1,50,5,t,/inmueble/35210475/,chamberi,2016-11-20
34953698,"Piso en calle General Varela, 35, Cuzco-Castillejos, Madrid 609 021 044 ",750,1,45,3,t,/inmueble/34953698/,tetuan,2016-10-28
35016600,"Piso en calle Bolivia, 16, Bernabéu-Hispanoamérica, Madrid 610 090 487 ",1500,3,110,4,t,/inmueble/35016600/,chamartin,2016-11-02
35014988,"Piso en LUIS CABRERA, Prosperidad, Madrid 917 580 880 ",800,1,70,0,f,/inmueble/35014988/,chamartin,2016-11-02
34984226,"Pide fotos al anunciante   Piso en calle de Raimundo Fernández Villaverde, Cuatro Caminos, Madrid 914 895 047 ",700,1,30,2,f,/inmueble/34984226/,tetuan,2016-10-28
34979609,"Piso en calle de Eugenio Salazar, 49, Ciudad Jardín, Madrid 681 337 141 ",800,3,90,1,f,/inmueble/34979609/,chamartin,2016-10-28
31762657,"Piso en clavelinas, 17, Valdeacederas, Madrid",750,2,75,2,f,/inmueble/31762657/,tetuan,2016-11-02
34979525,"Piso en calle de Eugenio Salazar, 49, Ciudad Jardín, Madrid 681 337 141 ",800,3,90,1,f,/inmueble/34979525/,chamartin,2016-10-28
33945681,"Estudio en calle de juan de olías, 37, Cuatro Caminos, Madrid 918 266 169 ",500,0,30,2,f,/inmueble/33945681/,tetuan,2016-11-02
34978524,"Ático en Prosperidad, Madrid 911 798 561 ",950,1,65,8,t,/inmueble/34978524/,chamartin,2016-10-28
35019095,"Piso en Almagro, Madrid 912 669 289 ",550,1,40,1,f,/inmueble/35019095/,chamberi,2016-11-02
35256961,"Piso en calle de Pinos Baja, 76, Valdeacederas, Madrid 699 861 222 ",850,4,90,1,f,/inmueble/35256961/,tetuan,2016-11-24
35015830,"Piso en calle de Fernández de los Rios, Gaztambide, Madrid 914 899 162 ",1000,1,60,6,t,/inmueble/35015830/,chamberi,2016-11-02
35217241,"Piso en calle de Raimundo Fernández Villaverde, Nuevos Ministerios-Ríos Rosas, Madrid 600 330 812 ",2900,2,140,3,t,/inmueble/35217241/,chamberi,2016-11-21
29418925,"Piso en avenida de Pío XII, 97, Castilla, Madrid 609 257 362 ",875,1,72,8,t,/inmueble/29418925/,chamartin,2016-10-28
31243136,"Estudio en Bellas Vistas, Madrid 917 822 400 ",425,0,28,0,f,/inmueble/31243136/,tetuan,2016-11-21
35259917,"Piso en calle Vallehermoso, Arapiles, Madrid 914 899 162 ",1770,3,125,1,t,/inmueble/35259917/,chamberi,2016-11-25
35217247,"Piso en calle Corazón de María, Prosperidad, Madrid 600 330 812 ",1700,3,135,10,t,/inmueble/35217247/,chamartin,2016-11-21
35206705,"Piso en calle Rafael Herrera, 11, Castilla, Madrid 649 492 559 ",950,1,65,9,t,/inmueble/35206705/,chamartin,2016-11-21
35221106,"Dúplex en Bernabéu-Hispanoamérica, Madrid 912 663 214 ",1900,2,90,1,t,/inmueble/35221106/,chamartin,2016-11-22
35108382,"Piso en avenida de Pío XII, Castilla, Madrid 918 007 215 ",875,1,43,8,t,/inmueble/35108382/,chamartin,2016-11-10
35035344,"Piso en calle de Francos Rodríguez, 68, Berruguete, Madrid 679 190 662 ",800,1,50,3,f,/inmueble/35035344/,tetuan,2016-11-04
35021457,"Dúplex en calle San Felipe, 5, Cuzco-Castillejos, Madrid 605 603 044 ",925,2,85,2,t,/inmueble/35021457/,tetuan,2016-11-03
35033855,"Piso en calle Eloy Gonzalo, Trafalgar, Madrid 918 005 134 ",900,2,50,2,t,/inmueble/35033855/,chamberi,2016-11-04
35020163,"Piso en Cuatro Caminos, Madrid 912 188 752 ",10000,2,180,1,t,/inmueble/35020163/,tetuan,2016-11-03
34984503,"Piso en RIOS ROSAS, Nuevos Ministerios-Ríos Rosas, Madrid 916 359 013 ",1800,4,120,1,t,/inmueble/34984503/,chamberi,2016-10-28
29301792,"Estudio en glorieta del General Álvarez de Castro, 5, Trafalgar, Madrid 915 471 344 ",390,0,29,7,t,/inmueble/29301792/,chamberi,2016-10-28
34977896,"Piso en calle de Espronceda, Nuevos Ministerios-Ríos Rosas, Madrid 914 460 547 ",1000,2,69,2,t,/inmueble/34977896/,chamberi,2016-10-28
35100535,"Piso en calle de Pastora Imperio, Castilla, Madrid 911 369 348 ",950,2,100,5,t,/inmueble/35100535/,chamartin,2016-11-10
35042416,"Piso en calle LOPE DE HARO, Berruguete, Madrid 912 660 483 ",2550,6,170,2,t,/inmueble/35042416/,tetuan,2016-11-04
34992132,"Piso en calle del Capitán Blanco Argibay, 87, Valdeacederas, Madrid 914 870 972 ",700,1,90,0,f,/inmueble/34992132/,tetuan,2016-10-29
34977290,"Piso en calle de Alberto Aguilera, Gaztambide, Madrid 615 124 626 ",800,1,35,4,f,/inmueble/34977290/,chamberi,2016-10-28
34995996,"Piso en calle de Orense, Cuatro Caminos, Madrid 914 877 352 ",800,1,45,1,t,/inmueble/34995996/,tetuan,2016-10-30
35009632,"Ático en calle Algodonales, Berruguete, Madrid 912 661 483 ",450,1,55,3,f,/inmueble/35009632/,tetuan,2016-11-01
2101110,"Estudio en calle Viriato, 2, Trafalgar, Madrid 607 507 457 ",545,0,40,2,t,/inmueble/2101110/,chamberi,2016-10-30
34997457,"Piso en calle de Villaamil, 12, Berruguete, Madrid 686 766 293 ",650,1,40,2,t,/inmueble/34997457/,tetuan,2016-10-31
35027200,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 914 879 825 ",950,1,65,3,t,/inmueble/35027200/,chamberi,2016-11-03
32027768,"Estudio en Cuzco-Castillejos, Madrid 911 362 175 ",650,0,45,2,t,/inmueble/32027768/,tetuan,2016-11-03
31121650,"Piso en calle algodonales, 57, Berruguete, Madrid 660 415 421 ",650,1,55,2,t,/inmueble/31121650/,tetuan,2016-11-04
35033833,"Piso en calle de la Santísima Trinidad, 33, Trafalgar, Madrid 663 975 719 ",2100,3,131,4,t,/inmueble/35033833/,chamberi,2016-11-04
35041516,"Piso en calle Aranjuez, Bellas Vistas, Madrid 916 351 396 ",950,2,80,2,t,/inmueble/35041516/,tetuan,2016-11-04
35041343,"Piso en Chamberí, s/n, Trafalgar, Madrid 911 796 579 ",830,1,40,5,t,/inmueble/35041343/,chamberi,2016-11-04
35178418,"Piso en calle Ríos Rosas, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1800,4,130,1,t,/inmueble/35178418/,chamberi,2016-11-17
30171060,"Piso en calle Rafael Herrera, 11, Castilla, Madrid 696 457 865 ",1175,2,62,3,t,/inmueble/30171060/,chamartin,2016-10-31
35003178,"Piso en Arapiles, Madrid 914 898 357 ",950,1,42,2,t,/inmueble/35003178/,chamberi,2016-10-31
35000940,"Piso en calle virtudes, Almagro, Madrid 912 186 942 ",1300,2,75,1,f,/inmueble/35000940/,chamberi,2016-10-31
35000086,"Piso en calle vallehermoso, Arapiles, Madrid 918 003 021 ",600,1,60,5,t,/inmueble/35000086/,chamberi,2016-10-31
34995688,"Piso en calle de Blasco de Garay, 60, Arapiles, Madrid 619 935 883 ",1150,1,60,5,t,/inmueble/34995688/,chamberi,2016-10-31
34992486,"Ático en calle de Fernando el Católico, 32, Arapiles, Madrid 619 632 700 ",800,1,60,6,t,/inmueble/34992486/,chamberi,2016-10-31
35106776,"Estudio en Almagro, Almagro, Madrid 912 188 734 ",1000,0,35,1,t,/inmueble/35106776/,chamberi,2016-11-10
35044215,"Estudio en calle de Fernández de los Rios, Arapiles, Madrid 914 879 825 ",950,0,65,3,t,/inmueble/35044215/,chamberi,2016-11-04
35042015,"Piso en Almagro, Madrid 912 663 857 ",1800,2,130,5,t,/inmueble/35042015/,chamberi,2016-11-04
35040820,"Piso en calle Rafael Calvo, 7, Almagro, Madrid 679 195 986 ",1800,2,130,5,t,/inmueble/35040820/,chamberi,2016-11-04
35100976,"Piso en Almagro, Madrid 912 188 752 ",1800,2,130,5,t,/inmueble/35100976/,chamberi,2016-11-10
35002151,"Pide fotos al anunciantePiso en Nuevos Ministerios-Ríos Rosas, Madrid 918 004 792 ",900,2,50,2,f,/inmueble/35002151/,chamberi,2016-10-31
35002698,"Piso en Costa Rica, Nueva España, Madrid 912 171 639 ",890,1,60,1,t,/inmueble/35002698/,chamartin,2016-10-31
2128282,"Piso en calle Alustante, 28, Prosperidad, Madrid 606 944 857 ",850,1,76,1,t,/inmueble/2128282/,chamartin,2016-10-31
26699356,"Piso en calle Galileo, 24, Arapiles, Madrid 655 809 859 ",650,1,46,1,t,/inmueble/26699356/,chamberi,2016-11-20
27352701,"Piso en paseo Castellana, 190, Nueva España, Madrid 607 602 918 ",1400,2,90,1,t,/inmueble/27352701/,chamartin,2016-10-31
35107688,"Piso en calle de Ramos Carrión, s/n, Prosperidad, Madrid 912 188 763 ",1350,2,58,2,t,/inmueble/35107688/,chamartin,2016-11-10
30996076,"Piso en calle de ramos carrión, 9, Prosperidad, Madrid",1350,2,115,2,t,/inmueble/30996076/,chamartin,2016-10-31
34999510,"Piso en calle de juan ramón jiménez, Nueva España, Madrid 609 212 597 ",1500,1,90,8,t,/inmueble/34999510/,chamartin,2016-10-31
34993007,"Piso en paseo de la Habana, 103, Bernabéu-Hispanoamérica, Madrid 690 312 825 ",1200,2,82,1,f,/inmueble/34993007/,chamartin,2016-10-31
34332590,"Piso en Gaztambide, Madrid 914 898 357 ",880,1,80,4,t,/inmueble/34332590/,chamberi,2016-11-24
27306271,"Estudio en calle Bravo Murillo, 9, Arapiles, Madrid 657 412 387 ",700,0,38,1,f,/inmueble/27306271/,chamberi,2016-11-21
34970002,"Estudio en calle de Gaztambide, Gaztambide, Madrid 914 891 772 ",800,0,50,2,t,/inmueble/34970002/,chamberi,2016-11-07
35214301,"Piso en Cuatro Caminos, Madrid 917 430 044 ",850,1,55,1,t,/inmueble/35214301/,tetuan,2016-11-21
35065351,"Piso en calle de Fernández de la Hoz, s/n, Almagro, Madrid 912 188 763 ",880,1,45,0,f,/inmueble/35065351/,chamberi,2016-11-07
35063242,"Piso en calle de Alfonso X, Almagro, Madrid 911 796 581 ",2200,2,130,3,t,/inmueble/35063242/,chamberi,2016-11-07
35060682,"Piso en calle Álvarez, 27, Ventilla-Almenara, Madrid 912 171 647 ",650,1,55,2,f,/inmueble/35060682/,tetuan,2016-11-07
35000622,"Piso en calle de Teruel, 11, Cuatro Caminos, Madrid 679 619 763 ",900,2,65,6,t,/inmueble/35000622/,tetuan,2016-10-31
29776684,"Piso en calle de Mauricio Legendre, 41, Castilla, Madrid 648 262 689 ",790,3,70,6,t,/inmueble/29776684/,chamartin,2016-11-02
35002455,"Piso en calle de los artistas, Cuatro Caminos, Madrid 912 186 942 ",1100,2,60,1,f,/inmueble/35002455/,tetuan,2016-10-31
30306255,"Piso en pasaje San Pedro, Prosperidad, Madrid 915 550 804 ",690,1,50,1,t,/inmueble/30306255/,chamartin,2016-11-02
35000764,"Piso en calle de Lope de Haro, Berruguete, Madrid 912 660 483 ",2550,6,170,2,t,/inmueble/35000764/,tetuan,2016-10-31
34957986,"Piso en calle pastora imperio, Castilla, Madrid 609 212 597 ",950,2,90,5,t,/inmueble/34957986/,chamartin,2016-11-07
34999548,"Piso en calle de Raimundo Fernández Villaverde, Cuatro Caminos, Madrid 609 212 597 ",920,1,56,7,t,/inmueble/34999548/,tetuan,2016-10-31
31350089,"Piso en calle sánchez pacheco, 16, Ciudad Jardín, Madrid 690 626 825 ",700,1,50,3,t,/inmueble/31350089/,chamartin,2016-11-02
35013542,"Piso en calle de María de Molina, El Viso, Madrid 914 899 281 ",1100,1,80,1,t,/inmueble/35013542/,chamartin,2016-11-02
35014429,"Piso en calle LOPE DE HARO, Berruguete, Madrid 912 660 483 ",2550,6,170,2,t,/inmueble/35014429/,tetuan,2016-11-02
35067470,"Piso en avenida del General Perón, Cuatro Caminos, Madrid 912 184 916 ",1700,4,141,5,t,/inmueble/35067470/,tetuan,2016-11-08
35256935,"Piso en calle de Pinos Baja, 76, Valdeacederas, Madrid 699 861 222 ",850,4,90,1,f,/inmueble/35256935/,tetuan,2016-11-24
35217136,"Piso en paseo de la Habana, 20, El Viso, Madrid 688 906 850 ",1400,1,135,6,t,/inmueble/35217136/,chamartin,2016-11-21
35259664,"Piso en Almagro, Madrid 687 192 565 ",2300,3,129,1,t,/inmueble/35259664/,chamberi,2016-11-25
35315911,"Piso en Gaztambide, Madrid 918 004 112 ",1600,2,135,4,t,/inmueble/35315911/,chamberi,2016-12-01
35017666,"Piso en calle de fernández de los rios, 82, Gaztambide, Madrid 696 100 880 ",1200,2,65,5,t,/inmueble/35017666/,chamberi,2016-11-03
35022954,"Pide fotos al anunciante   Piso en Vallehermoso, Madrid 912 660 178 ",800,1,48,1,t,/inmueble/35022954/,chamberi,2016-11-03
35021358,"Piso en calle de Cristóbal Bordiú, Nuevos Ministerios-Ríos Rosas, Madrid 912 780 519 ",950,1,70,3,t,/inmueble/35021358/,chamberi,2016-11-03
35021043,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 916 350 512 ",1000,2,65,2,t,/inmueble/35021043/,chamberi,2016-11-03
35029016,"Piso en calle de las Margaritas, 8, Berruguete, Madrid 679 880 557 ",600,1,45,1,t,/inmueble/35029016/,tetuan,2016-11-03
35020940,"Piso en calle de Andres Mellado, Gaztambide, Madrid 914 899 162 ",1000,1,55,6,t,/inmueble/35020940/,chamberi,2016-11-03
35034407,"Piso en calle de Lope de Haro, Berruguete, Madrid 911 796 452 ",2550,6,190,2,t,/inmueble/35034407/,tetuan,2016-11-04
35020359,"Piso en calle RIOS ROSAS, Nuevos Ministerios-Ríos Rosas, Madrid 914 899 162 ",1800,4,120,1,t,/inmueble/35020359/,chamberi,2016-11-03
35104017,"Estudio en Almagro, Almagro, Madrid 912 188 734 ",1000,0,35,1,t,/inmueble/35104017/,chamberi,2016-11-10
35058055,"Piso en calle Porfirio, 15, Berruguete, Madrid 677 318 503 ",550,1,45,0,f,/inmueble/35058055/,tetuan,2016-11-07
35065131,"Piso en calle de Hartzenbusch, Trafalgar, Madrid 918 000 351 ",650,1,30,4,t,/inmueble/35065131/,chamberi,2016-11-07
32552645,"Piso en Trafalgar, Madrid 914 875 417 ",850,2,60,3,t,/inmueble/32552645/,chamberi,2016-11-03
35063072,"Piso en calle de Ríos Rosas, 34, Nuevos Ministerios-Ríos Rosas, Madrid 679 952 136 ",1800,4,120,1,t,/inmueble/35063072/,chamberi,2016-11-07
35058697,"Piso en calle algodonales, 55, Berruguete, Madrid 911 390 055 ",650,1,55,2,t,/inmueble/35058697/,tetuan,2016-11-07
35054077,"Piso en calle de Ramos Carrión, 5, Prosperidad, Madrid",1300,2,70,2,t,/inmueble/35054077/,chamartin,2016-11-07
35066621,"Piso en calle de Lope de Haro, Berruguete, Madrid 911 796 452 ",2550,6,190,2,t,/inmueble/35066621/,tetuan,2016-11-08
35109589,"Piso en calle General Yague, Cuatro Caminos, Madrid 913 562 589 ",1100,4,12,2,t,/inmueble/35109589/,tetuan,2016-11-10
35177065,"Piso en Almagro, Madrid 912 669 165 ",1800,2,130,5,t,/inmueble/35177065/,chamberi,2016-11-17
35104368,"Estudio en calle de mauricio legendre, Castilla, Madrid 911 796 738 ",650,0,35,7,t,/inmueble/35104368/,chamartin,2016-11-10
35186565,"Piso en paseo del General Martínez Campos, Almagro, Madrid 916 353 754 ",1400,1,50,4,t,/inmueble/35186565/,chamberi,2016-11-18
35248759,"Piso en calle de Sagasta, 21, Trafalgar, Madrid 657 289 005 ",2398,8,170,5,t,/inmueble/35248759/,chamberi,2016-11-24
35138197,"Piso en plaza Nuestra Señora del Pilar, Prosperidad, Madrid 912 180 175 ",1200,2,68,2,f,/inmueble/35138197/,chamartin,2016-11-14
35068809,"Piso en calle De Ramos Carrion, 15, Prosperidad, Madrid 911 390 055 ",1300,2,70,2,t,/inmueble/35068809/,chamartin,2016-11-08
30106830,"Piso en calle del Conde de Torralba, 12, Castilla, Madrid 696 098 239 ",540,1,45,0,f,/inmueble/30106830/,chamartin,2016-11-03
35040737,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35040737/,tetuan,2016-11-04
1947316,"Piso en calle López de Hoyos, 184, Prosperidad, Madrid 628 123 832 ",800,2,58,5,t,/inmueble/1947316/,chamartin,2016-11-03
35045849,"Piso en calle de Andres Mellado, Gaztambide, Madrid 914 899 162 ",990,1,58,6,t,/inmueble/35045849/,chamberi,2016-11-04
35021534,"Piso en calle del Duque de Sevilla, 4, El Viso, Madrid 669 757 499 ",800,1,55,2,t,/inmueble/35021534/,chamartin,2016-11-03
35141999,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35141999/,tetuan,2016-11-14
35042631,"Piso en calle General Ampudia, 3, Vallehermoso, Madrid 626 321 669 ",1300,2,75,5,t,/inmueble/35042631/,chamberi,2016-11-04
35040412,"Piso en calle de Lucio del Valle, 16, Vallehermoso, Madrid 602 468 826 ",1600,3,80,0,f,/inmueble/35040412/,chamberi,2016-11-04
35040137,"Piso en calle Ponce de León, 9, Almagro, Madrid 622 105 287 ",620,1,32,3,f,/inmueble/35040137/,chamberi,2016-11-04
29957491,"Piso en paseo Castellana, Ventilla-Almenara, Madrid 913 023 313 ",900,2,79,6,t,/inmueble/29957491/,tetuan,2016-11-24
35143880,"Estudio en calle de Fernández de los Rios, Arapiles, Madrid 914 879 825 ",950,0,65,2,t,/inmueble/35143880/,chamberi,2016-11-14
35145738,"Piso en Mantuano, 16, Ciudad Jardín, Madrid 914 136 672 ",700,2,52,2,f,/inmueble/35145738/,chamartin,2016-11-14
35146686,"Piso en calle de Bravo Murillo, 37, Arapiles, Madrid 635 335 750 ",1050,2,60,5,t,/inmueble/35146686/,chamberi,2016-11-15
35259526,"Piso en calle de Hartzenbusch, 6, Trafalgar, Madrid 615 216 820 ",950,1,70,4,t,/inmueble/35259526/,chamberi,2016-11-25
26726309,"Piso en calle la Coruña, 12, Cuatro Caminos, Madrid 656 645 458 ",650,2,45,4,f,/inmueble/26726309/,tetuan,2016-11-08
35074273,"Piso en calle del Capitán Blanco Argibay, Valdeacederas, Madrid 636 780 557 ",600,1,28,1,f,/inmueble/35074273/,tetuan,2016-11-08
35048265,"Piso en calle de Trafalgar, 7, Trafalgar, Madrid 911 390 055 ",900,2,50,2,t,/inmueble/35048265/,chamberi,2016-11-05
35073220,"Piso en calle de Orense, Cuatro Caminos, Madrid 914 877 352 ",800,1,45,1,t,/inmueble/35073220/,tetuan,2016-11-08
35072621,"Piso en Cuatro Caminos, Madrid 912 663 857 ",900,1,100,5,t,/inmueble/35072621/,tetuan,2016-11-08
35076817,"Piso en Trafalgar, Trafalgar, Madrid 605 535 347 ",900,2,50,2,t,/inmueble/35076817/,chamberi,2016-11-08
35075504,"Piso en Almagro, Madrid 626 092 820 ",800,1,43,5,t,/inmueble/35075504/,chamberi,2016-11-08
35340297,"Piso en calle de Orense, 69, Cuzco-Castillejos, Madrid 669 812 005 ",1500,1,78,4,t,/inmueble/35340297/,tetuan,2016-12-02
29546170,"Piso en Rafael Calvo, Almagro, Madrid 669 588 295 ",1300,1,66,0,f,/inmueble/29546170/,chamberi,2016-11-08
35072099,"Piso en calle Eloy Gonzalo, Trafalgar, Madrid 912 179 024 ",900,2,40,4,t,/inmueble/35072099/,chamberi,2016-11-08
35342986,"Piso en paseo de la habana, Bernabéu-Hispanoamérica, Madrid 911 790 728 ",880,1,60,7,f,/inmueble/35342986/,chamartin,2016-12-03
35077978,"Estudio en calle Luis Vives, 13, Ciudad Jardín, Madrid 619 737 158 ",650,0,32,0,f,/inmueble/35077978/,chamartin,2016-11-08
28659775,"Piso en plaza Manolete, 1, Cuatro Caminos, Madrid 636 646 882 ",1250,2,84,4,t,/inmueble/28659775/,tetuan,2016-12-03
35197358,"Piso en Bellas Vistas, Madrid 912 663 214 ",1200,2,95,1,t,/inmueble/35197358/,tetuan,2016-11-18
35196021,"Ático en calle de Santa Engracia, 162, Nuevos Ministerios-Ríos Rosas, Madrid 658 018 633 ",1450,3,125,7,t,/inmueble/35196021/,chamberi,2016-11-18
35365141,"Piso en calle Panizo, 46, Berruguete, Madrid 654 941 971 ",790,2,60,2,t,/inmueble/35365141/,tetuan,2016-12-07
35368300,"Piso en calle de Alfonso X, Almagro, Madrid 911 796 581 ",2100,2,132,3,t,/inmueble/35368300/,chamberi,2016-12-07
35255516,"Piso en Gaztambide, Madrid 912 663 857 ",1500,3,65,3,t,/inmueble/35255516/,chamberi,2016-11-24
34111895,"Piso en calle de isabel serrano, 13, Valdeacederas, Madrid 607 729 855 ",720,1,56,0,f,/inmueble/34111895/,tetuan,2016-11-07
35103806,"Piso en Almagro, Almagro, Madrid 916 358 319 ",800,1,43,5,t,/inmueble/35103806/,chamberi,2016-11-10
35065093,"Piso en calle de Fernández de los Rios, Arapiles, Madrid 911 796 579 ",950,1,65,2,t,/inmueble/35065093/,chamberi,2016-11-07
35062793,"Piso en Nuevos Ministerios-Ríos Rosas, Madrid 914 875 417 ",1800,4,120,1,t,/inmueble/35062793/,chamberi,2016-11-07
26767776,"Piso en calle Gladiolo, 5, Berruguete, Madrid 609 171 232 ",650,1,59,1,t,/inmueble/26767776/,tetuan,2016-11-10
35256772,"Ático en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",990,1,80,4,t,/inmueble/35256772/,tetuan,2016-11-24
35102765,"Piso en avenida de Alberto de Alcocer, 49, Nueva España, Madrid 630 931 655 ",1200,2,72,4,t,/inmueble/35102765/,chamartin,2016-11-10
35052383,"Piso en Orense, Cuatro Caminos, Madrid 617 498 841 ",800,1,45,1,t,/inmueble/35052383/,tetuan,2016-11-07
35339581,"Piso en calle de Jerónima Llorente, Bellas Vistas, Madrid 914 899 162 ",925,1,80,4,t,/inmueble/35339581/,tetuan,2016-12-02
35342963,"Piso en Ciudad Jardín, Madrid 912 663 214 ",1450,3,115,3,t,/inmueble/35342963/,chamartin,2016-12-03
35364995,"Piso en paseo De La Castellana, 153, Cuzco-Castillejos, Madrid 911 390 055 ",1500,2,111,3,t,/inmueble/35364995/,tetuan,2016-12-07
35210534,"Piso en calle De Santa Hortensia, 13, Prosperidad, Madrid 911 390 055 ",700,1,45,4,t,/inmueble/35210534/,chamartin,2016-11-20
35216274,"Piso en Almagro, Madrid 912 663 857 ",1290,1,65,1,t,/inmueble/35216274/,chamberi,2016-11-21
35214006,"Dúplex en calle de la Salvia, Valdeacederas, Madrid 916 351 396 ",1100,1,80,0,f,/inmueble/35214006/,tetuan,2016-11-21
35137662,"Pide fotos al anunciantePiso en calle Constancia, 1, Prosperidad, Madrid 914 154 961 ",625,1,45,5,t,/inmueble/35137662/,chamartin,2016-11-14
35066110,"Piso en Orense, Cuatro Caminos, Madrid 912 184 916 ",880,1,73,9,t,/inmueble/35066110/,tetuan,2016-11-08
35141449,"Piso en calle Juan Pantoja, Bellas Vistas, Madrid 914 875 416 ",660,1,48,0,f,/inmueble/35141449/,tetuan,2016-11-14
35051966,"Piso en calle Eloy Gonzalo, Trafalgar, Madrid 914 899 162 ",900,2,48,2,t,/inmueble/35051966/,chamberi,2016-11-05
35068589,"Piso en calle de López de Hoyos, Prosperidad, Madrid 918 007 215 ",1300,2,70,2,t,/inmueble/35068589/,chamartin,2016-11-08
35078322,"Piso en paseo de la Castellana, Cuzco-Castillejos, Madrid 912 171 437 ",2000,3,110,4,t,/inmueble/35078322/,tetuan,2016-11-08
2139566,"Dúplex en calle Topete, 38, Bellas Vistas, Madrid 620 876 051 ",700,2,60,1,f,/inmueble/2139566/,tetuan,2016-11-08
35073646,"Piso en calle LOPE DE HARO, Berruguete, Madrid 912 660 483 ",2550,6,170,2,t,/inmueble/35073646/,tetuan,2016-11-08
35073087,"Piso en General Aranda, Ventilla-Almenara, Madrid 912 660 953 ",800,2,65,2,f,/inmueble/35073087/,tetuan,2016-11-08
35360421,"Piso en calle de Trafalgar, 7, Trafalgar, Madrid 620 809 732 ",950,1,48,3,t,/inmueble/35360421/,chamberi,2016-12-07
35143763,"Piso en calle de Galileo, 26, Arapiles, Madrid 620 967 112 ",800,1,42,2,t,/inmueble/35143763/,chamberi,2016-11-14
1938401,"Piso en calle Sánchez Pacheco, 50, Ciudad Jardín, Madrid 608 871 258 ",1200,2,90,3,t,/inmueble/1938401/,chamartin,2016-11-14
35075540,"Piso en Arapiles, Madrid 918 004 369 ",950,1,55,2,t,/inmueble/35075540/,chamberi,2016-11-08
35069910,"Piso en calle de Alonso Cano, 83, Nuevos Ministerios-Ríos Rosas, Madrid 683 122 960 ",1590,3,125,4,t,/inmueble/35069910/,chamberi,2016-11-08
35216820,"Piso en Prosperidad, Madrid 916 356 981 ",700,1,55,4,t,/inmueble/35216820/,chamartin,2016-11-21
